click_rate_click_user_cnt,click_rate_show_user_cnt,click_rate_click_rate,chat_start_rate_chat_user_cnt,chat_start_rate_click_user_cnt,chat_start_rate_chat_start_rate,avg_chat_rounds_total_chat_rounds,avg_chat_rounds_chat_user_cnt,avg_chat_rounds_avg_chat_rounds,sticky_score_total_return_users,sticky_score_sticky_score,avg_chat_rounds_user_total_chat_rounds,avg_chat_rounds_user_total_user_cnt,avg_chat_rounds_user_avg_chat_rounds_per_user,avg_retention_days_user_cnt,avg_retention_days_avg_retention_days,prompt_id,bot_type,event_date,avg_chat_rounds_user_error
3436.0,26793.0,0.1282,2082.0,3436.0,0.6059,69828.0,2082.0,33.54,580,398253,124416.0,3444.0,36.13,11.0,3.09,bmckV597-HSYoIkI6rEkq,non_sora,2025-03-15,
4565.0,54027.0,0.0845,3034.0,4565.0,0.6646,67131.0,3034.0,22.13,1345,679619,279404.0,11453.0,24.4,19.0,2.74,Tg4lWUf3pG8Q9IsRRclsN,non_sora,2025-03-15,
5291.0,28629.0,0.1848,2940.0,5291.0,0.5557,62112.0,2940.0,21.13,550,221487,117834.0,5624.0,20.95,1.0,1.0,0dhTP4cV6TaeuPheaVq8B,non_sora,2025-03-15,
3713.0,49970.0,0.0743,2255.0,3713.0,0.6073,55790.0,2255.0,24.74,5186,2768774,764354.0,27351.0,27.95,4680.0,1.68,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-15,
3497.0,65818.0,0.0531,1910.0,3497.0,0.5462,54734.0,1910.0,28.66,2387,1862807,469647.0,13211.0,35.55,1992.0,1.67,LLQIdJs-0LtgnzHxeX1dY,non_sora,2025-03-15,
4470.0,37570.0,0.119,2186.0,4470.0,0.489,53531.0,2186.0,24.49,532,313856,109587.0,4500.0,24.35,3.0,3.0,IGkaqqsfSV5p7_YsS8ALf,non_sora,2025-03-15,
2584.0,31196.0,0.0828,1191.0,2584.0,0.4609,49431.0,1191.0,41.5,513,508543,161955.0,3412.0,47.47,68.0,3.76,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-03-15,
3104.0,29556.0,0.105,1752.0,3104.0,0.5644,48231.0,1752.0,27.53,482,261867,117778.0,4000.0,29.44,54.0,2.72,uzGk2SRFN_kCK1Ys2Mgee,non_sora,2025-03-15,
4568.0,64041.0,0.0713,1995.0,4568.0,0.4367,43136.0,1995.0,21.62,3281,2258096,586981.0,22380.0,26.23,4197.0,1.51,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-03-15,
3188.0,22878.0,0.1393,2122.0,3188.0,0.6656,41809.0,2122.0,19.7,94,83016,56127.0,2654.0,21.15,7.0,4.43,49pT34H__zh7TWXBCRdrt,non_sora,2025-03-15,
4628.0,52739.0,0.0878,3080.0,4628.0,0.6655,72802.0,3080.0,23.64,1756,879795,351976.0,14011.0,25.12,16.0,2.75,Tg4lWUf3pG8Q9IsRRclsN,non_sora,2025-03-16,
3438.0,52321.0,0.0657,1940.0,3438.0,0.5643,57688.0,1940.0,29.74,3151,2460826,622211.0,17112.0,36.36,2707.0,1.69,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-03-16,
4693.0,40249.0,0.1166,2450.0,4693.0,0.5221,51189.0,2450.0,20.89,943,542531,173045.0,7549.0,22.92,94.0,2.3,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-16,
3143.0,34529.0,0.091,1923.0,3143.0,0.6118,49181.0,1923.0,25.58,5051,2743411,752026.0,26581.0,28.29,4504.0,1.67,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-16,
3076.0,64028.0,0.048,1625.0,3076.0,0.5283,48767.0,1625.0,30.01,2549,1962329,491019.0,13638.0,36.0,2150.0,1.66,LLQIdJs-0LtgnzHxeX1dY,non_sora,2025-03-16,
3363.0,27901.0,0.1205,2240.0,3363.0,0.6661,44255.0,2240.0,19.76,321,197990,100294.0,4654.0,21.55,7.0,4.0,49pT34H__zh7TWXBCRdrt,non_sora,2025-03-16,
4622.0,65479.0,0.0706,1992.0,4622.0,0.431,42983.0,1992.0,21.58,3215,2165113,568158.0,21686.0,26.2,3856.0,1.52,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-03-16,
3959.0,28495.0,0.1389,2278.0,3959.0,0.5754,40972.0,2278.0,17.99,651,223107,105221.0,5712.0,18.42,16.0,1.56,YaldC6okig1mG2p4jfH5I,non_sora,2025-03-16,
1802.0,13260.0,0.1359,1105.0,1802.0,0.6132,40250.0,1105.0,36.43,904,635922,164387.0,4146.0,39.65,11.0,3.36,bmckV597-HSYoIkI6rEkq,non_sora,2025-03-16,
2977.0,45179.0,0.0659,1745.0,2977.0,0.5862,40102.0,1745.0,22.98,555,309092,123529.0,4416.0,27.97,62.0,1.98,y4av8J1h9vQPc8ikuZpdZ,non_sora,2025-03-16,
1.0,0.0,,1.0,1.0,1.0,41.0,1.0,41.0,1,3308,453.0,2.0,226.5,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-03-17,
4714.0,55909.0,0.0843,3139.0,4714.0,0.6659,66703.0,3139.0,21.25,2156,1048377,418445.0,16615.0,25.18,19.0,2.42,Tg4lWUf3pG8Q9IsRRclsN,non_sora,2025-03-17,
8187.0,74555.0,0.1098,4374.0,8187.0,0.5343,58132.0,4374.0,13.29,50,29759,63790.0,4663.0,13.68,43.0,1.67,bwERUFnB3GGb186AdXVyR,non_sora,2025-03-17,
3198.0,22388.0,0.1428,2001.0,3198.0,0.6257,48953.0,2001.0,24.46,396,226782,134613.0,5184.0,25.97,11.0,2.0,YdGFvG1W0XRpRz9KZdImu,non_sora,2025-03-17,
2645.0,38803.0,0.0682,1497.0,2645.0,0.566,43553.0,1497.0,29.09,3185,2439061,622317.0,17123.0,36.34,2683.0,1.67,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-03-17,
2226.0,22261.0,0.1,1362.0,2226.0,0.6119,40948.0,1362.0,30.06,1094,1006161,277735.0,7507.0,37.0,568.0,1.7,24XPQ1nh2mamV07jZLz10,non_sora,2025-03-17,
3850.0,53431.0,0.0721,2196.0,3850.0,0.5704,38165.0,2196.0,17.38,406,174190,77839.0,4019.0,19.37,373.0,1.68,hSgkTY2OyAYdpMhIASmvA,non_sora,2025-03-17,
2088.0,18658.0,0.1119,1165.0,2088.0,0.558,37783.0,1165.0,32.43,1078,815407,202081.0,5020.0,40.26,10.0,3.5,bmckV597-HSYoIkI6rEkq,non_sora,2025-03-17,
3392.0,33467.0,0.1014,1749.0,3392.0,0.5156,36394.0,1749.0,20.81,1236,696819,208718.0,8885.0,23.49,87.0,2.2,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-17,
2650.0,26085.0,0.1016,1729.0,2650.0,0.6525,35972.0,1729.0,20.81,386,239718,99781.0,4320.0,23.1,320.0,1.62,ZttsXDeRV879hc0HbpTEr,non_sora,2025-03-17,
2313.0,26612.0,0.0869,1408.0,2313.0,0.6087,35843.0,1408.0,25.46,4846,2678944,721716.0,25190.0,28.65,4320.0,1.66,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-17,
1.0,1.0,1.0,1.0,1.0,1.0,127.0,1.0,127.0,1,3562,580.0,2.0,290.0,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-03-18,
4455.0,50483.0,0.0882,2995.0,4455.0,0.6723,63975.0,2995.0,21.36,2632,1247410,482181.0,18982.0,25.4,21.0,2.48,Tg4lWUf3pG8Q9IsRRclsN,non_sora,2025-03-18,
2542.0,34719.0,0.0732,1453.0,2542.0,0.5716,37148.0,1453.0,25.57,3177,2409610,611115.0,16870.0,36.22,2683.0,1.67,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-03-18,
2444.0,46611.0,0.0524,1311.0,2444.0,0.5364,36163.0,1311.0,27.58,2704,2054355,511420.0,14059.0,36.38,2225.0,1.63,LLQIdJs-0LtgnzHxeX1dY,non_sora,2025-03-18,
2306.0,31082.0,0.0742,1367.0,2306.0,0.5928,33502.0,1367.0,24.51,1,540,33542.0,1367.0,24.54,0.0,,xLwXldMN53oqLaBoxlbGW,non_sora,2025-03-18,
1579.0,38112.0,0.0414,878.0,1579.0,0.556,32437.0,878.0,36.94,2572,2915282,557893.0,11089.0,50.31,2543.0,1.96,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-03-18,
2479.0,29884.0,0.083,1445.0,2479.0,0.5829,32160.0,1445.0,22.26,4526,2591014,686856.0,23823.0,28.83,4025.0,1.67,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-18,
1710.0,16142.0,0.1059,1059.0,1710.0,0.6193,31994.0,1059.0,30.21,1325,994437,234012.0,5707.0,41.0,10.0,3.3,bmckV597-HSYoIkI6rEkq,non_sora,2025-03-18,
2579.0,40998.0,0.0629,1664.0,2579.0,0.6452,31156.0,1664.0,18.72,4095,2179700,500041.0,19227.0,26.01,3021.0,1.83,7UWX8kMTXtHSJjfWgBqVC,non_sora,2025-03-18,
2221.0,18898.0,0.1175,1445.0,2221.0,0.6506,30606.0,1445.0,21.18,746,444844,153047.0,5823.0,26.28,8.0,1.63,bbgf9f9D1fwHq0MOwy07n,non_sora,2025-03-18,
1551.0,28733.0,0.054,836.0,1551.0,0.539,30399.0,836.0,36.36,2308,2813517,484676.0,7389.0,65.59,1943.0,2.23,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-03-18,
1.0,3.0,0.3333,1.0,1.0,1.0,50.0,1.0,50.0,1,4744,587.0,2.0,293.5,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-03-19,
3220.0,39208.0,0.0821,2056.0,3220.0,0.6385,43550.0,2056.0,21.18,3051,1433162,525422.0,20480.0,25.66,22.0,2.36,Tg4lWUf3pG8Q9IsRRclsN,non_sora,2025-03-19,
2457.0,42697.0,0.0575,1346.0,2457.0,0.5478,37260.0,1346.0,27.68,2744,2044283,513332.0,14158.0,36.26,2138.0,1.64,LLQIdJs-0LtgnzHxeX1dY,non_sora,2025-03-19,
2243.0,32822.0,0.0683,975.0,2243.0,0.4347,35464.0,975.0,36.37,936,908666,260473.0,5555.0,46.89,67.0,3.66,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-03-19,
3754.0,60002.0,0.0626,1755.0,3754.0,0.4675,34186.0,1755.0,19.48,1118,573317,214370.0,9257.0,23.16,1584.0,1.37,rJiV8YT1wtuVoVoUmxYOe,non_sora,2025-03-19,
4943.0,49052.0,0.1008,2571.0,4943.0,0.5201,32884.0,2571.0,12.79,1470,677905,187268.0,11832.0,15.83,15.0,2.93,NQsU7S1WY1plkQPDrwLkT,non_sora,2025-03-19,
1696.0,9961.0,0.1703,959.0,1696.0,0.5654,31701.0,959.0,33.06,992,696628,196258.0,5013.0,39.15,40.0,3.05,oQnNgcsK6HhK9P0F4KcKu,non_sora,2025-03-19,
1291.0,14100.0,0.0916,822.0,1291.0,0.6367,30905.0,822.0,37.6,1062,1217743,251754.0,4701.0,53.55,50.0,3.88,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-19,
1809.0,24344.0,0.0743,1011.0,1809.0,0.5589,30589.0,1011.0,30.26,3133,2402557,593155.0,16201.0,36.61,2705.0,1.68,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-03-19,
2276.0,27209.0,0.0836,1363.0,2276.0,0.5989,29760.0,1363.0,21.83,4272,2496905,654281.0,22575.0,28.98,3936.0,1.67,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-19,
2716.0,36201.0,0.075,1468.0,2716.0,0.5405,29164.0,1468.0,19.87,306,170571,75253.0,3292.0,22.86,2.0,1.0,1AqW9GWY65DfMecmZGo1R,non_sora,2025-03-19,
5616.0,44445.0,0.1264,2962.0,5616.0,0.5274,46724.0,2962.0,15.77,723,311054,155710.0,9082.0,17.14,9.0,2.0,wEyqNNfsDE1mB4j7z-Ul0,non_sora,2025-03-20,
3424.0,45295.0,0.0756,2088.0,3424.0,0.6098,45026.0,2088.0,21.56,4136,2441947,647753.0,22421.0,28.89,3731.0,1.68,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-20,
1636.0,20674.0,0.0791,1040.0,1636.0,0.6357,42572.0,1040.0,40.93,1218,1408305,292339.0,5463.0,53.51,55.0,3.71,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-20,
2976.0,51383.0,0.0579,1655.0,2976.0,0.5561,41672.0,1655.0,25.18,2784,2058386,517690.0,14464.0,35.79,1915.0,1.64,LLQIdJs-0LtgnzHxeX1dY,non_sora,2025-03-20,
3000.0,41808.0,0.0718,1900.0,3000.0,0.6333,37204.0,1900.0,19.58,3347,1573061,562541.0,21909.0,25.68,22.0,2.27,Tg4lWUf3pG8Q9IsRRclsN,non_sora,2025-03-20,
1930.0,46857.0,0.0412,1138.0,1930.0,0.5896,36304.0,1138.0,31.9,2302,2705424,514495.0,10069.0,51.1,2002.0,2.06,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-03-20,
1995.0,28495.0,0.07,910.0,1995.0,0.4561,35600.0,910.0,39.12,1078,1046528,294662.0,6234.0,47.27,69.0,3.51,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-03-20,
3499.0,35818.0,0.0977,1823.0,3499.0,0.521,34534.0,1823.0,18.94,1886,1050799,296773.0,12413.0,23.91,109.0,2.21,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-20,
2508.0,40132.0,0.0625,1343.0,2508.0,0.5355,34254.0,1343.0,25.51,3065,2341163,583832.0,16068.0,36.34,2636.0,1.7,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-03-20,
3180.0,41205.0,0.0772,1868.0,3180.0,0.5874,32088.0,1868.0,17.18,1374,800091,232556.0,10552.0,22.04,252.0,2.84,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-03-20,
3011.0,50576.0,0.0595,1305.0,3011.0,0.4334,50617.0,1305.0,38.79,1202,1180143,344017.0,7336.0,46.89,71.0,3.38,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-03-21,
3542.0,47678.0,0.0743,2284.0,3542.0,0.6448,47363.0,2284.0,20.74,4066,2411111,640924.0,22413.0,28.6,3641.0,1.7,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-21,
4260.0,42624.0,0.0999,2282.0,4260.0,0.5357,46556.0,2282.0,20.4,2180,1205690,342623.0,14257.0,24.03,98.0,2.26,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-21,
1563.0,20781.0,0.0752,1070.0,1563.0,0.6846,46372.0,1070.0,43.34,1421,1644036,336402.0,6188.0,54.36,52.0,3.71,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-21,
2782.0,50138.0,0.0555,1636.0,2782.0,0.5881,44916.0,1636.0,27.45,2906,2144440,530220.0,14865.0,35.67,1868.0,1.66,LLQIdJs-0LtgnzHxeX1dY,non_sora,2025-03-21,
3157.0,21319.0,0.1481,1789.0,3157.0,0.5667,43945.0,1789.0,24.56,1081,747997,219836.0,7815.0,28.13,26.0,2.85,ZX00rrPQWfZ5-cTxTqnCC,non_sora,2025-03-21,
3664.0,31731.0,0.1155,2285.0,3664.0,0.6236,42759.0,2285.0,18.71,2548,1291025,333143.0,13698.0,24.32,281.0,2.73,Taxh3P6VXGlJ_NqjvsSIE,non_sora,2025-03-21,
4233.0,37330.0,0.1134,2348.0,4233.0,0.5547,38605.0,2348.0,16.44,1087,462304,194236.0,11028.0,17.61,10.0,2.9,wEyqNNfsDE1mB4j7z-Ul0,non_sora,2025-03-21,
2337.0,39816.0,0.0587,1303.0,2337.0,0.5576,38460.0,1303.0,29.52,3059,2357985,585976.0,16118.0,36.36,2510.0,1.72,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-03-21,
2233.0,13977.0,0.1598,1438.0,2233.0,0.644,37503.0,1438.0,26.08,965,660169,195435.0,6573.0,29.73,1.0,1.0,UfBmdAWz1qCgG6Th_GFS2,non_sora,2025-03-21,
4396.0,56829.0,0.0774,2939.0,4396.0,0.6686,67505.0,2939.0,22.97,4063,2425175,658573.0,22912.0,28.74,3291.0,1.72,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-22,
4353.0,41214.0,0.1056,2473.0,4353.0,0.5681,53307.0,2473.0,21.56,2548,1384438,395369.0,16206.0,24.4,557.0,1.57,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-22,
3845.0,33598.0,0.1144,2412.0,3845.0,0.6273,47738.0,2412.0,19.79,2866,1444669,378936.0,15511.0,24.43,825.0,1.98,Taxh3P6VXGlJ_NqjvsSIE,non_sora,2025-03-22,
2613.0,39199.0,0.0667,1221.0,2613.0,0.4673,46883.0,1221.0,38.4,1414,1360394,389691.0,8258.0,47.19,395.0,1.92,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-03-22,
1331.0,17266.0,0.0771,892.0,1331.0,0.6702,41344.0,892.0,46.35,1579,1901606,375831.0,6772.0,55.5,154.0,2.31,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-22,
1709.0,30597.0,0.0559,1002.0,1709.0,0.5863,36007.0,1002.0,35.94,2103,2563841,485939.0,9223.0,52.69,1303.0,2.3,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-03-22,
3572.0,39894.0,0.0895,2132.0,3572.0,0.5969,35499.0,2132.0,16.65,2311,1059206,275745.0,16555.0,16.66,846.0,1.38,NQsU7S1WY1plkQPDrwLkT,non_sora,2025-03-22,
1330.0,23858.0,0.0557,857.0,1330.0,0.6444,35466.0,857.0,41.38,10,13305,36173.0,872.0,41.48,0.0,,dR-O2TQvQ0tg_NNFH2T7G,non_sora,2025-03-22,
2218.0,29032.0,0.0764,1222.0,2218.0,0.5509,34741.0,1222.0,28.43,1583,880793,300549.0,9562.0,31.43,187.0,1.82,uzGk2SRFN_kCK1Ys2Mgee,non_sora,2025-03-22,
2086.0,13976.0,0.1493,1281.0,2086.0,0.6141,33508.0,1281.0,26.16,1115,798860,228892.0,7638.0,29.97,32.0,1.44,UfBmdAWz1qCgG6Th_GFS2,non_sora,2025-03-22,
1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,3916,513.0,3.0,171.0,1.0,5.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-03-23,
3638.0,46111.0,0.0789,2504.0,3638.0,0.6883,63722.0,2504.0,25.45,4133,2502059,673518.0,23097.0,29.16,2923.0,1.72,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-23,
4243.0,41439.0,0.1024,2424.0,4243.0,0.5713,57282.0,2424.0,23.63,2890,1610460,451116.0,18106.0,24.92,1142.0,1.49,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-23,
3693.0,34200.0,0.108,2445.0,3693.0,0.6621,50544.0,2445.0,20.67,3190,1610144,426539.0,17323.0,24.62,1375.0,1.82,Taxh3P6VXGlJ_NqjvsSIE,non_sora,2025-03-23,
1828.0,43877.0,0.0417,1169.0,1828.0,0.6395,46365.0,1169.0,39.66,2083,2568253,486675.0,9097.0,53.5,1179.0,2.33,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-03-23,
1437.0,18845.0,0.0763,1042.0,1437.0,0.7251,45496.0,1042.0,43.66,1739,2160665,420370.0,7490.0,56.12,336.0,1.83,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-23,
2613.0,23563.0,0.1109,1690.0,2613.0,0.6468,41387.0,1690.0,24.49,1266,825970,244841.0,9538.0,25.67,516.0,1.76,vZyJ-1Z97_ak23Rx-fFTF,non_sora,2025-03-23,
2097.0,36821.0,0.057,1299.0,2097.0,0.6195,40258.0,1299.0,30.99,2857,2302199,573170.0,15141.0,37.86,2021.0,1.83,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-03-23,
2287.0,35401.0,0.0646,1108.0,2287.0,0.4845,40154.0,1108.0,36.24,1601,1539557,428013.0,9070.0,47.19,792.0,1.71,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-03-23,
4280.0,35880.0,0.1193,2653.0,4280.0,0.6199,38156.0,2653.0,14.38,3,2205,38214.0,2657.0,14.38,0.0,,AwXN90DdHSX1YAcCbvwMZ,non_sora,2025-03-23,
2055.0,22595.0,0.0909,1458.0,2055.0,0.7095,37882.0,1458.0,25.98,2224,1778908,372723.0,11433.0,32.6,1305.0,2.23,FBBMKrK36UB7UT20hJ6wr,non_sora,2025-03-23,
2348.0,42639.0,0.0551,1897.0,2348.0,0.8079,38294.0,1897.0,20.19,4142,2529889,661625.0,22862.0,28.94,2673.0,1.72,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-24,
1313.0,22817.0,0.0575,1101.0,1313.0,0.8385,37748.0,1101.0,34.29,148,87315,45479.0,1307.0,34.8,0.0,,-q15XkSy3mdWIJgthz9m0,non_sora,2025-03-24,
2372.0,36832.0,0.0644,1672.0,2372.0,0.7049,33640.0,1672.0,20.12,3208,1784120,483768.0,19281.0,25.09,1544.0,1.46,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-24,
2255.0,29363.0,0.0768,1708.0,2255.0,0.7574,32425.0,1708.0,18.98,3474,1748077,456295.0,18500.0,24.66,1681.0,1.78,Taxh3P6VXGlJ_NqjvsSIE,non_sora,2025-03-24,
849.0,20045.0,0.0424,800.0,849.0,0.9423,31405.0,800.0,39.26,748,835284,231572.0,4813.0,48.11,308.0,1.56,-vATvBkmj2YeRsuDnm3aG,non_sora,2025-03-24,
1223.0,41108.0,0.0298,891.0,1223.0,0.7285,29918.0,891.0,33.58,2171,2636138,492716.0,9426.0,52.27,1270.0,2.24,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-03-24,
946.0,20487.0,0.0462,897.0,946.0,0.9482,29892.0,897.0,33.32,1879,2324678,449023.0,8085.0,55.54,541.0,1.85,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-24,
1452.0,20175.0,0.072,1194.0,1452.0,0.8223,26371.0,1194.0,22.09,1664,1098653,304347.0,10538.0,28.88,383.0,1.5,ZX00rrPQWfZ5-cTxTqnCC,non_sora,2025-03-24,
1428.0,21408.0,0.0667,1210.0,1428.0,0.8473,26104.0,1210.0,21.57,1407,917315,263650.0,10262.0,25.69,517.0,1.68,vZyJ-1Z97_ak23Rx-fFTF,non_sora,2025-03-24,
967.0,28774.0,0.0336,1286.0,967.0,1.3299,25172.0,1286.0,19.57,0,,25172.0,1286.0,19.57,0.0,,yIOCKOBsvU5zPN7ehm3VD,non_sora,2025-03-24,
0.0,9.0,0.0,1.0,0.0,,29.0,1.0,29.0,1,3974,538.0,2.0,269.0,1.0,5.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-03-25,
960.0,22591.0,0.0425,1462.0,960.0,1.5229,24084.0,1462.0,16.47,1572,1103560,305813.0,10634.0,28.76,608.0,1.45,UfBmdAWz1qCgG6Th_GFS2,non_sora,2025-03-25,
1044.0,39410.0,0.0265,1427.0,1044.0,1.3669,21859.0,1427.0,15.32,4015,2458665,630058.0,22000.0,28.64,2398.0,1.74,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-25,
469.0,25568.0,0.0183,890.0,469.0,1.8977,21292.0,890.0,23.92,2011,2420616,469109.0,8714.0,53.83,741.0,1.79,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-25,
361.0,24032.0,0.015,647.0,361.0,1.7922,19951.0,647.0,30.84,1834,2359608,391385.0,5918.0,66.13,960.0,2.51,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-03-25,
1135.0,40218.0,0.0282,1355.0,1135.0,1.1938,19777.0,1355.0,14.6,3402,1853348,502480.0,20257.0,24.81,2014.0,1.46,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-25,
520.0,37789.0,0.0138,813.0,520.0,1.5635,18375.0,813.0,22.6,2229,2624553,495265.0,9827.0,50.4,1438.0,2.09,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-03-25,
1061.0,29501.0,0.036,1297.0,1061.0,1.2224,17122.0,1297.0,13.2,3670,1800414,470399.0,19377.0,24.28,2012.0,1.72,Taxh3P6VXGlJ_NqjvsSIE,non_sora,2025-03-25,
562.0,34105.0,0.0165,715.0,562.0,1.2722,16526.0,715.0,23.11,1843,1713964,463911.0,10098.0,45.94,1466.0,1.56,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-03-25,
394.0,28948.0,0.0136,828.0,394.0,2.1015,15866.0,828.0,19.16,122,58342,44426.0,1749.0,25.4,23.0,1.78,htoYNuomy9YOZqGGaCoqB,non_sora,2025-03-25,
570.0,20367.0,0.028,1009.0,570.0,1.7702,15883.0,1009.0,15.74,1820,1172922,319739.0,11298.0,28.3,585.0,1.43,ZX00rrPQWfZ5-cTxTqnCC,non_sora,2025-03-25,
1.0,5.0,0.2,1.0,1.0,1.0,151.0,1.0,151.0,1,3543,542.0,2.0,271.0,2.0,3.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-03-26,
1.0,25.0,0.04,1.0,1.0,1.0,32.0,1.0,32.0,0,,32.0,1.0,32.0,0.0,,965JomgWtK0m9GJUxdTEZ,sora,2025-03-26,
4.0,1220.0,0.0033,5.0,4.0,1.25,24.0,5.0,4.8,0,,24.0,5.0,4.8,0.0,,DK4gTccrpePlXoaS6gm9s,sora,2025-03-26,
3.0,70.0,0.0429,3.0,3.0,1.0,16.0,3.0,5.33,0,,16.0,3.0,5.33,0.0,,_2JuHnrPtZj2LfG5coIbb,sora,2025-03-26,
3.0,89.0,0.0337,5.0,3.0,1.6667,15.0,5.0,3.0,0,,15.0,5.0,3.0,0.0,,fwJU0CXIy7EYhbCWYDb-f,sora,2025-03-26,
0.0,65.0,0.0,1.0,0.0,,7.0,1.0,7.0,0,,7.0,1.0,7.0,0.0,,iqVWm3_oah_BJ9CBZ6hum,sora,2025-03-26,
1.0,30.0,0.0333,1.0,1.0,1.0,7.0,1.0,7.0,0,,7.0,1.0,7.0,0.0,,IEFipJ9JPQ92SMRgp7J4J,sora,2025-03-26,
0.0,102.0,0.0,1.0,0.0,,5.0,1.0,5.0,0,,5.0,1.0,5.0,0.0,,5S8ERWhCjlT4Gxz0i3yBn,sora,2025-03-26,
2.0,37.0,0.0541,1.0,2.0,0.5,4.0,1.0,4.0,0,,4.0,1.0,4.0,0.0,,p6BB8-fu4vju-qk_w_uXW,sora,2025-03-26,
1.0,31.0,0.0323,2.0,1.0,2.0,4.0,2.0,2.0,0,,4.0,2.0,2.0,0.0,,9MtMUkOW6vlT-BnzyDpEk,sora,2025-03-26,
1123.0,42048.0,0.0267,1393.0,1123.0,1.2404,21118.0,1393.0,15.16,3425,1860189,510523.0,20720.0,24.64,2377.0,1.43,lb8S6lM9-gukYoFnfG36o,non_sora,2025-03-26,
436.0,22529.0,0.0194,864.0,436.0,1.9817,19790.0,864.0,22.91,2126,2474447,482941.0,9180.0,52.61,922.0,1.75,fho5Qv5D08E3khGR3Xxa9,non_sora,2025-03-26,
950.0,38332.0,0.0248,1289.0,950.0,1.3568,19436.0,1289.0,15.08,3955,2391646,614497.0,21812.0,28.17,2529.0,1.67,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-03-26,
746.0,24744.0,0.0301,1159.0,746.0,1.5536,18011.0,1159.0,15.54,1918,1208501,330182.0,11894.0,27.76,661.0,1.43,ZX00rrPQWfZ5-cTxTqnCC,non_sora,2025-03-26,
814.0,19265.0,0.0423,1255.0,814.0,1.5418,17646.0,1255.0,14.06,1750,1179744,322249.0,11563.0,27.87,815.0,1.45,UfBmdAWz1qCgG6Th_GFS2,non_sora,2025-03-26,
991.0,29239.0,0.0339,1379.0,991.0,1.3915,17347.0,1379.0,12.58,3616,1767041,468416.0,19568.0,23.94,2061.0,1.69,Taxh3P6VXGlJ_NqjvsSIE,non_sora,2025-03-26,
