dt,experiment_id,variation,country,active_users,d1,retention_d1
2025-04-12,app_sensitive_image_exp,2,Morocco,5,0,0.0
2025-04-12,app_sensitive_image_exp,0,Bosnia and Herzegovina,1,1,1.0
2025-04-12,app_sensitive_image_exp,3,Paraguay,1,0,0.0
2025-04-12,app_sensitive_image_exp,1,Brazil,95586,75318,0.7879605800012555
2025-04-12,app_sensitive_image_exp,1,Malaysia,9054,6789,0.7498343273691186
2025-04-12,app_sensitive_image_exp,4,Sweden,2,0,0.0
2025-04-12,app_sensitive_image_exp,2,United States,183,65,0.3551912568306011
2025-04-12,app_sensitive_image_exp,1,Latvia,144,117,0.8125
2025-04-12,app_sensitive_image_exp,1,Georgia,89,70,0.7865168539325843
2025-04-12,app_sensitive_image_exp,2,Mexico,139,53,0.381294964028777
2025-04-12,app_sensitive_image_exp,0,Nicaragua,2,1,0.5
2025-04-12,app_sensitive_image_exp,1,Madagascar,21,14,0.6666666666666666
2025-04-12,app_sensitive_image_exp,4,Bolivia,4,2,0.5
2025-04-12,app_sensitive_image_exp,1,Guam,13,10,0.7692307692307693
2025-04-12,app_sensitive_image_exp,1,Papua New Guinea,5,3,0.6
2025-04-12,app_sensitive_image_exp,4,Bangladesh,6,5,0.8333333333333334
2025-04-12,app_sensitive_image_exp,0,Iraq,2,0,0.0
2025-04-12,app_sensitive_image_exp,4,Nicaragua,2,0,0.0
2025-04-12,app_sensitive_image_exp,0,Iran,3,1,0.3333333333333333
2025-04-12,app_sensitive_image_exp,0,Netherlands,1,0,0.0
2025-04-12,app_sensitive_image_exp,1,Liechtenstein,1,1,1.0
2025-04-12,app_sensitive_image_exp,0,Belgium,2,0,0.0
2025-04-12,app_sensitive_image_exp,4,Algeria,2,1,0.5
2025-04-12,app_sensitive_image_exp,2,Belarus,1,0,0.0
2025-04-12,app_sensitive_image_exp,4,Trinidad and Tobago,1,1,1.0
2025-04-12,app_sensitive_image_exp,4,Laos,1,1,1.0
2025-04-12,app_sensitive_image_exp,1,St Kitts and Nevis,1,1,1.0
2025-04-12,app_sensitive_image_exp,1,Bahamas,17,15,0.8823529411764706
2025-04-12,app_sensitive_image_exp,1,Pakistan,1219,945,0.7752255947497949
2025-04-12,app_sensitive_image_exp,2,Czechia,2,2,1.0
2025-04-12,app_sensitive_image_exp,0,South Africa,24,9,0.375
2025-04-12,app_sensitive_image_exp,0,Bangladesh,8,3,0.375
2025-04-12,app_sensitive_image_exp,2,Paraguay,4,3,0.75
2025-04-12,app_sensitive_image_exp,1,French Polynesia,6,5,0.8333333333333334
2025-04-12,app_sensitive_image_exp,0,Nigeria,5,1,0.2
2025-04-12,app_sensitive_image_exp,2,United Kingdom,10,3,0.3
2025-04-12,app_sensitive_image_exp,0,Switzerland,3,1,0.3333333333333333
2025-04-12,app_sensitive_image_exp,0,Greece,2,0,0.0
2025-04-12,app_sensitive_image_exp,1,Mali,3,3,1.0
2025-04-12,app_sensitive_image_exp,0,Serbia,1,0,0.0
2025-04-12,app_sensitive_image_exp,4,Denmark,2,1,0.5
2025-04-12,app_sensitive_image_exp,3,Kazakhstan,2,1,0.5
2025-04-12,app_sensitive_image_exp,0,Tunisia,1,1,1.0
2025-04-12,app_sensitive_image_exp,3,Austria,1,0,0.0
2025-04-12,app_sensitive_image_exp,0,New Zealand,2,2,1.0
2025-04-12,app_sensitive_image_exp,4,Israel,1,0,0.0
2025-04-12,app_sensitive_image_exp,1,Peru,4164,3345,0.803314121037464
2025-04-12,app_sensitive_image_exp,1,Dominican Republic,997,804,0.8064192577733199
2025-04-12,app_sensitive_image_exp,1,DR Congo,5,4,0.8
2025-04-12,app_sensitive_image_exp,0,Malaysia,31,11,0.3548387096774194
2025-04-12,app_sensitive_image_exp,2,Ecuador,11,6,0.5454545454545454
2025-04-12,app_sensitive_image_exp,0,Egypt,6,4,0.6666666666666666
2025-04-12,app_sensitive_image_exp,0,Panama,3,2,0.6666666666666666
2025-04-12,app_sensitive_image_exp,1,Ghana,29,23,0.7931034482758621
2025-04-12,app_sensitive_image_exp,1,Laos,75,59,0.7866666666666666
2025-04-12,app_sensitive_image_exp,1,Tanzania,15,12,0.8
2025-04-12,app_sensitive_image_exp,4,Botswana,1,1,1.0
2025-04-12,app_sensitive_image_exp,4,Iraq,2,0,0.0
2025-04-12,app_sensitive_image_exp,3,Bangladesh,5,2,0.4
2025-04-12,app_sensitive_image_exp,3,Croatia,1,1,1.0
2025-04-12,app_sensitive_image_exp,0,Ukraine,3,2,0.6666666666666666
2025-04-12,app_sensitive_image_exp,4,China,1,1,1.0
2025-04-12,app_sensitive_image_exp,0,Ecuador,7,1,0.14285714285714285
2025-04-12,app_sensitive_image_exp,2,Japan,2,0,0.0
2025-04-12,app_sensitive_image_exp,4,Japan,1,0,0.0
2025-04-12,app_sensitive_image_exp,2,Panama,2,1,0.5
2025-04-12,app_sensitive_image_exp,3,Pakistan,2,1,0.5
2025-04-12,app_sensitive_image_exp,1,United States,41316,31357,0.7589553683802885
2025-04-12,app_sensitive_image_exp,1,Philippines,8351,6550,0.7843372051251347
2025-04-12,app_sensitive_image_exp,1,Mexico,30812,24050,0.7805400493314293
2025-04-12,app_sensitive_image_exp,1,Thailand,5463,3868,0.7080358777228629
2025-04-12,app_sensitive_image_exp,1,Saudi Arabia,1441,1042,0.7231089521165857
2025-04-12,app_sensitive_image_exp,1,Greece,122,91,0.7459016393442623
2025-04-12,app_sensitive_image_exp,1,Bolivia,1388,1129,0.8134005763688761
2025-04-12,app_sensitive_image_exp,1,Malawi,9,8,0.8888888888888888
2025-04-12,app_sensitive_image_exp,1,Mayotte,1,1,1.0
2025-04-12,app_sensitive_image_exp,4,United Arab Emirates,1,0,0.0
2025-04-12,app_sensitive_image_exp,3,Morocco,4,1,0.25
2025-04-12,app_sensitive_image_exp,2,New Zealand,2,0,0.0
2025-04-12,app_sensitive_image_exp,1,Sint Maarten,4,3,0.75
2025-04-12,app_sensitive_image_exp,0,South Korea,4,0,0.0
2025-04-12,app_sensitive_image_exp,0,Paraguay,6,3,0.5
2025-04-12,app_sensitive_image_exp,4,Slovakia,1,0,0.0
2025-04-12,app_sensitive_image_exp,2,Ukraine,3,0,0.0
2025-04-12,app_sensitive_image_exp,0,Oman,1,0,0.0
2025-04-12,app_sensitive_image_exp,3,Nepal,1,0,0.0
2025-04-12,app_sensitive_image_exp,0,Brazil,554,242,0.4368231046931408
2025-04-12,app_sensitive_image_exp,1,United Kingdom,3689,2779,0.7533206831119544
2025-04-12,app_sensitive_image_exp,1,Italy,759,602,0.7931488801054019
2025-04-12,app_sensitive_image_exp,1,Japan,708,554,0.7824858757062146
2025-04-12,app_sensitive_image_exp,1,Moldova,48,41,0.8541666666666666
2025-04-12,app_sensitive_image_exp,1,Slovenia,67,53,0.7910447761194029
2025-04-12,app_sensitive_image_exp,3,Philippines,36,15,0.4166666666666667
2025-04-12,app_sensitive_image_exp,0,Indonesia,26,10,0.38461538461538464
2025-04-12,app_sensitive_image_exp,1,Guinea,2,2,1.0
2025-04-12,app_sensitive_image_exp,0,Slovakia,1,0,0.0
2025-04-12,app_sensitive_image_exp,4,Saudi Arabia,5,3,0.6
2025-04-12,app_sensitive_image_exp,3,Italy,5,1,0.2
2025-04-12,app_sensitive_image_exp,3,Guatemala,4,2,0.5
2025-04-12,app_sensitive_image_exp,3,Nigeria,5,0,0.0
2025-04-12,app_sensitive_image_exp,1,Lesotho,2,2,1.0
2025-04-12,app_sensitive_image_exp,4,Singapore,1,0,0.0
2025-04-12,app_sensitive_image_exp,4,Guyana,1,1,1.0
2025-04-12,app_sensitive_image_exp,3,Costa Rica,2,1,0.5
2025-04-12,app_sensitive_image_exp,1,Puerto Rico,208,159,0.7644230769230769
2025-04-12,app_sensitive_image_exp,1,Lebanon,133,103,0.7744360902255639
2025-04-12,app_sensitive_image_exp,1,Finland,181,139,0.7679558011049724
2025-04-12,app_sensitive_image_exp,1,French Guiana,8,7,0.875
2025-04-12,app_sensitive_image_exp,1,Malta,13,10,0.7692307692307693
2025-04-12,app_sensitive_image_exp,4,South Korea,3,0,0.0
2025-04-12,app_sensitive_image_exp,3,El Salvador,5,3,0.6
2025-04-12,app_sensitive_image_exp,1,Guernsey,1,0,0.0
2025-04-12,app_sensitive_image_exp,3,Mozambique,1,0,0.0
2025-04-12,app_sensitive_image_exp,2,Armenia,1,0,0.0
2025-04-12,app_sensitive_image_exp,4,Brunei,1,0,0.0
2025-04-12,app_sensitive_image_exp,4,Papua New Guinea,1,0,0.0
2025-04-12,app_sensitive_image_exp,4,Cyprus,1,1,1.0
2025-04-12,app_sensitive_image_exp,1,Jersey,1,1,1.0
2025-04-13,app_sensitive_image_exp,1,Portugal,1407,1108,0.7874911158493249
2025-04-13,app_sensitive_image_exp,1,Qatar,47,36,0.7659574468085106
2025-04-13,app_sensitive_image_exp,1,Angola,136,105,0.7720588235294118
2025-04-13,app_sensitive_image_exp,1,Cabo Verde,26,21,0.8076923076923077
2025-04-13,app_sensitive_image_exp,0,Uzbekistan,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Northern Mariana Islands,7,6,0.8571428571428571
2025-04-13,app_sensitive_image_exp,1,Turks and Caicos Islands,2,1,0.5
2025-04-13,app_sensitive_image_exp,1,Chile,8249,5721,0.6935386107406959
2025-04-13,app_sensitive_image_exp,1,Colombia,4827,3776,0.7822664180650507
2025-04-13,app_sensitive_image_exp,1,Belgium,390,280,0.717948717948718
2025-04-13,app_sensitive_image_exp,1,Japan,901,639,0.709211986681465
2025-04-13,app_sensitive_image_exp,1,Lithuania,258,177,0.686046511627907
2025-04-13,app_sensitive_image_exp,0,Bolivia,2,0,0.0
2025-04-13,app_sensitive_image_exp,1,Guinea-Bissau,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Guinea,3,1,0.3333333333333333
2025-04-13,app_sensitive_image_exp,1,Mexico,34573,26277,0.7600439649437423
2025-04-13,app_sensitive_image_exp,1,Thailand,6605,4393,0.6651021953065859
2025-04-13,app_sensitive_image_exp,1,Georgia,113,72,0.6371681415929203
2025-04-13,app_sensitive_image_exp,1,Papua New Guinea,4,4,1.0
2025-04-13,app_sensitive_image_exp,1,Latvia,174,109,0.6264367816091954
2025-04-13,app_sensitive_image_exp,1,Malawi,9,7,0.7777777777777778
2025-04-13,app_sensitive_image_exp,2,Mexico,5,1,0.2
2025-04-13,app_sensitive_image_exp,0,Iran,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,St Kitts and Nevis,1,1,1.0
2025-04-13,app_sensitive_image_exp,0,Netherlands,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Bulgaria,111,81,0.7297297297297297
2025-04-13,app_sensitive_image_exp,1,Syria,111,78,0.7027027027027027
2025-04-13,app_sensitive_image_exp,1,Antigua and Barbuda,11,6,0.5454545454545454
2025-04-13,app_sensitive_image_exp,1,Guadeloupe,11,8,0.7272727272727273
2025-04-13,app_sensitive_image_exp,1,Russia,8535,6218,0.7285295840656122
2025-04-13,app_sensitive_image_exp,1,Iraq,918,660,0.7189542483660131
2025-04-13,app_sensitive_image_exp,1,Australia,1457,1090,0.7481125600549073
2025-04-13,app_sensitive_image_exp,1,Romania,989,752,0.7603640040444893
2025-04-13,app_sensitive_image_exp,1,Yemen,31,21,0.6774193548387096
2025-04-13,app_sensitive_image_exp,1,Kuwait,61,42,0.6885245901639344
2025-04-13,app_sensitive_image_exp,1,Zimbabwe,18,15,0.8333333333333334
2025-04-13,app_sensitive_image_exp,4,India,2,0,0.0
2025-04-13,app_sensitive_image_exp,3,Spain,2,0,0.0
2025-04-13,app_sensitive_image_exp,1,Grenada,3,2,0.6666666666666666
2025-04-13,app_sensitive_image_exp,1,Indonesia,22310,13316,0.5968623935454953
2025-04-13,app_sensitive_image_exp,1,South Korea,900,248,0.27555555555555555
2025-04-13,app_sensitive_image_exp,1,Réunion,31,25,0.8064516129032258
2025-04-13,app_sensitive_image_exp,1,Gabon,15,8,0.5333333333333333
2025-04-13,app_sensitive_image_exp,1,Kiribati,2,2,1.0
2025-04-13,app_sensitive_image_exp,4,Turkey,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Cuba,319,256,0.8025078369905956
2025-04-13,app_sensitive_image_exp,1,Macao,23,14,0.6086956521739131
2025-04-13,app_sensitive_image_exp,2,Brazil,10,2,0.2
2025-04-13,app_sensitive_image_exp,1,Cayman Islands,1,1,1.0
2025-04-13,app_sensitive_image_exp,4,Nepal,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Iran,2776,2208,0.7953890489913544
2025-04-13,app_sensitive_image_exp,1,Myanmar,270,210,0.7777777777777778
2025-04-13,app_sensitive_image_exp,1,Mauritius,52,44,0.8461538461538461
2025-04-13,app_sensitive_image_exp,1,Pakistan,1486,1031,0.6938088829071333
2025-04-13,app_sensitive_image_exp,1,French Polynesia,5,5,1.0
2025-04-13,app_sensitive_image_exp,1,Bahamas,17,14,0.8235294117647058
2025-04-13,app_sensitive_image_exp,1,Mali,3,3,1.0
2025-04-13,app_sensitive_image_exp,2,United Kingdom,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,New Zealand,401,281,0.7007481296758105
2025-04-13,app_sensitive_image_exp,1,Bahrain,45,30,0.6666666666666666
2025-04-13,app_sensitive_image_exp,1,Jamaica,148,98,0.6621621621621622
2025-04-13,app_sensitive_image_exp,1,Gibraltar,11,9,0.8181818181818182
2025-04-13,app_sensitive_image_exp,1,British Virgin Islands,2,1,0.5
2025-04-13,app_sensitive_image_exp,0,Hungary,1,0,0.0
2025-04-13,app_sensitive_image_exp,0,Russia,1,0,0.0
2025-04-13,app_sensitive_image_exp,2,Taiwan,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Brazil,105909,78951,0.7454607257173611
2025-04-13,app_sensitive_image_exp,1,Malaysia,10148,6941,0.6839771383523847
2025-04-13,app_sensitive_image_exp,1,Bangladesh,1211,899,0.7423616845582164
2025-04-13,app_sensitive_image_exp,1,Madagascar,18,13,0.7222222222222222
2025-04-13,app_sensitive_image_exp,1,Guam,11,9,0.8181818181818182
2025-04-13,app_sensitive_image_exp,2,United States,3,1,0.3333333333333333
2025-04-13,app_sensitive_image_exp,1,Liechtenstein,2,1,0.5
2025-04-13,app_sensitive_image_exp,4,Bangladesh,1,0,0.0
2025-04-13,app_sensitive_image_exp,3,Argentina,2,0,0.0
2025-04-13,app_sensitive_image_exp,1,Zambia,17,11,0.6470588235294118
2025-04-13,app_sensitive_image_exp,2,Poland,1,0,0.0
2025-04-13,app_sensitive_image_exp,2,Guatemala,2,0,0.0
2025-04-13,app_sensitive_image_exp,1,Uruguay,853,680,0.7971864009378663
2025-04-13,app_sensitive_image_exp,1,Ecuador,2525,2011,0.7964356435643565
2025-04-13,app_sensitive_image_exp,1,Botswana,25,18,0.72
2025-04-13,app_sensitive_image_exp,1,Mongolia,102,67,0.6568627450980392
2025-04-13,app_sensitive_image_exp,1,Faroe Islands,1,0,0.0
2025-04-13,app_sensitive_image_exp,2,Turkey,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Martinique,8,6,0.75
2025-04-13,app_sensitive_image_exp,1,Aruba,6,5,0.8333333333333334
2025-04-13,app_sensitive_image_exp,1,Equatorial Guinea,2,2,1.0
2025-04-13,app_sensitive_image_exp,2,Peru,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Kazakhstan,464,321,0.6918103448275862
2025-04-13,app_sensitive_image_exp,1,Libya,86,52,0.6046511627906976
2025-04-13,app_sensitive_image_exp,4,Brazil,9,0,0.0
2025-04-13,app_sensitive_image_exp,3,Vietnam,3,1,0.3333333333333333
2025-04-13,app_sensitive_image_exp,1,Cameroon,9,7,0.7777777777777778
2025-04-13,app_sensitive_image_exp,1,Suriname,26,19,0.7307692307692307
2025-04-13,app_sensitive_image_exp,1,Liberia,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Netherlands,1423,918,0.6451159522136332
2025-04-13,app_sensitive_image_exp,1,Germany,4745,3593,0.757218124341412
2025-04-13,app_sensitive_image_exp,1,Ireland,124,96,0.7741935483870968
2025-04-13,app_sensitive_image_exp,1,Mozambique,60,45,0.75
2025-04-13,app_sensitive_image_exp,3,Poland,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Guatemala,1136,891,0.784330985915493
2025-04-13,app_sensitive_image_exp,1,United Arab Emirates,183,135,0.7377049180327869
2025-04-13,app_sensitive_image_exp,1,Ivory Coast,18,12,0.6666666666666666
2025-04-13,app_sensitive_image_exp,1,Kosovo,3,2,0.6666666666666666
2025-04-13,app_sensitive_image_exp,1,Turkmenistan,59,49,0.8305084745762712
2025-04-13,app_sensitive_image_exp,1,Togo,3,3,1.0
2025-04-13,app_sensitive_image_exp,3,Colombia,3,1,0.3333333333333333
2025-04-13,app_sensitive_image_exp,0,Portugal,1,0,0.0
2025-04-13,app_sensitive_image_exp,0,Turkey,2,0,0.0
2025-04-13,app_sensitive_image_exp,4,Mexico,2,0,0.0
2025-04-13,app_sensitive_image_exp,1,Ukraine,951,664,0.6982124079915878
2025-04-13,app_sensitive_image_exp,1,Norway,154,117,0.7597402597402597
2025-04-13,app_sensitive_image_exp,1,Singapore,572,395,0.6905594405594405
2025-04-13,app_sensitive_image_exp,1,Slovakia,121,97,0.8016528925619835
2025-04-13,app_sensitive_image_exp,1,Sri Lanka,88,69,0.7840909090909091
2025-04-13,app_sensitive_image_exp,1,Bhutan,21,11,0.5238095238095238
2025-04-13,app_sensitive_image_exp,1,São Tomé and Príncipe,4,3,0.75
2025-04-13,app_sensitive_image_exp,2,Philippines,1,1,1.0
2025-04-13,app_sensitive_image_exp,1,Costa Rica,769,621,0.8075422626788037
2025-04-13,app_sensitive_image_exp,1,American Samoa,12,9,0.75
2025-04-13,app_sensitive_image_exp,1,Namibia,27,23,0.8518518518518519
2025-04-13,app_sensitive_image_exp,1,Brunei,228,152,0.6666666666666666
2025-04-13,app_sensitive_image_exp,1,Hungary,180,132,0.7333333333333333
2025-04-13,app_sensitive_image_exp,1,Belize,20,18,0.9
2025-04-13,app_sensitive_image_exp,1,Guyana,54,43,0.7962962962962963
2025-04-13,app_sensitive_image_exp,4,Germany,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Anguilla,1,1,1.0
2025-04-13,app_sensitive_image_exp,4,United States,1,0,0.0
2025-04-13,app_sensitive_image_exp,0,Honduras,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Vietnam,6302,3776,0.5991748651221834
2025-04-13,app_sensitive_image_exp,1,Czechia,1144,878,0.7674825174825175
2025-04-13,app_sensitive_image_exp,1,Azerbaijan,700,503,0.7185714285714285
2025-04-13,app_sensitive_image_exp,1,Egypt,979,714,0.7293156281920327
2025-04-13,app_sensitive_image_exp,1,Switzerland,198,147,0.7424242424242424
2025-04-13,app_sensitive_image_exp,1,China,181,130,0.7182320441988951
2025-04-13,app_sensitive_image_exp,3,India,2,1,0.5
2025-04-13,app_sensitive_image_exp,4,Honduras,1,0,0.0
2025-04-13,app_sensitive_image_exp,4,Dominican Republic,1,1,1.0
2025-04-13,app_sensitive_image_exp,4,Peru,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Peru,4477,3302,0.7375474648201921
2025-04-13,app_sensitive_image_exp,1,Dominican Republic,1122,875,0.7798573975044564
2025-04-13,app_sensitive_image_exp,1,Tanzania,15,12,0.8
2025-04-13,app_sensitive_image_exp,1,Afghanistan,12,10,0.8333333333333334
2025-04-13,app_sensitive_image_exp,1,DR Congo,8,7,0.875
2025-04-13,app_sensitive_image_exp,1,Tonga,5,5,1.0
2025-04-13,app_sensitive_image_exp,1,Iceland,10,9,0.9
2025-04-13,app_sensitive_image_exp,3,Thailand,1,0,0.0
2025-04-13,app_sensitive_image_exp,2,Colombia,1,0,0.0
2025-04-13,app_sensitive_image_exp,3,Portugal,1,0,0.0
2025-04-13,app_sensitive_image_exp,4,Venezuela,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Morocco,1025,711,0.6936585365853658
2025-04-13,app_sensitive_image_exp,1,Cyprus,59,44,0.7457627118644068
2025-04-13,app_sensitive_image_exp,1,Kenya,79,57,0.7215189873417721
2025-04-13,app_sensitive_image_exp,1,Benin,6,3,0.5
2025-04-13,app_sensitive_image_exp,2,Thailand,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Uganda,7,5,0.7142857142857143
2025-04-13,app_sensitive_image_exp,2,Germany,1,0,0.0
2025-04-13,app_sensitive_image_exp,4,Russia,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Sierra Leone,11,8,0.7272727272727273
2025-04-13,app_sensitive_image_exp,1,Armenia,31,16,0.5161290322580645
2025-04-13,app_sensitive_image_exp,1,Senegal,7,5,0.7142857142857143
2025-04-13,app_sensitive_image_exp,1,Rwanda,5,3,0.6
2025-04-13,app_sensitive_image_exp,1,Barbados,15,11,0.7333333333333333
2025-04-13,app_sensitive_image_exp,1,Dominica,3,2,0.6666666666666666
2025-04-13,app_sensitive_image_exp,0,Chile,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Canada,3004,2081,0.6927430093209055
2025-04-13,app_sensitive_image_exp,1,South Africa,6667,4316,0.647367631618419
2025-04-13,app_sensitive_image_exp,1,Nigeria,1386,732,0.5281385281385281
2025-04-13,app_sensitive_image_exp,1,Jordan,108,80,0.7407407407407407
2025-04-13,app_sensitive_image_exp,1,Maldives,21,17,0.8095238095238095
2025-04-13,app_sensitive_image_exp,0,Philippines,1,0,0.0
2025-04-13,app_sensitive_image_exp,4,Thailand,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Venezuela,2515,2007,0.7980119284294235
2025-04-13,app_sensitive_image_exp,1,North Macedonia,28,21,0.75
2025-04-13,app_sensitive_image_exp,2,Argentina,2,0,0.0
2025-04-13,app_sensitive_image_exp,1,Eswatini,6,4,0.6666666666666666
2025-04-13,app_sensitive_image_exp,4,Philippines,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,United States,47069,33630,0.7144829930527523
2025-04-13,app_sensitive_image_exp,1,Philippines,9986,7324,0.7334267975165232
2025-04-13,app_sensitive_image_exp,1,Saudi Arabia,1576,1148,0.7284263959390863
2025-04-13,app_sensitive_image_exp,1,Bolivia,1514,1121,0.7404227212681638
2025-04-13,app_sensitive_image_exp,1,Greece,122,99,0.8114754098360656
2025-04-13,app_sensitive_image_exp,3,Morocco,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Sint Maarten,3,3,1.0
2025-04-13,app_sensitive_image_exp,1,Mayotte,2,1,0.5
2025-04-13,app_sensitive_image_exp,1,United Kingdom,4259,3012,0.7072082648509039
2025-04-13,app_sensitive_image_exp,1,Italy,873,631,0.722794959908362
2025-04-13,app_sensitive_image_exp,1,Slovenia,83,60,0.7228915662650602
2025-04-13,app_sensitive_image_exp,1,Moldova,56,35,0.625
2025-04-13,app_sensitive_image_exp,0,Brazil,11,0,0.0
2025-04-13,app_sensitive_image_exp,1,Lesotho,3,3,1.0
2025-04-13,app_sensitive_image_exp,1,Taiwan,1756,1010,0.5751708428246014
2025-04-13,app_sensitive_image_exp,1,Finland,207,148,0.714975845410628
2025-04-13,app_sensitive_image_exp,1,Lebanon,146,101,0.6917808219178082
2025-04-13,app_sensitive_image_exp,1,Samoa,3,2,0.6666666666666666
2025-04-13,app_sensitive_image_exp,1,Malta,16,7,0.4375
2025-04-13,app_sensitive_image_exp,1,French Guiana,9,7,0.7777777777777778
2025-04-13,app_sensitive_image_exp,1,Jersey,1,1,1.0
2025-04-13,app_sensitive_image_exp,1,Ghana,41,27,0.6585365853658537
2025-04-13,app_sensitive_image_exp,1,Belarus,349,272,0.7793696275071633
2025-04-13,app_sensitive_image_exp,1,Laos,99,65,0.6565656565656566
2025-04-13,app_sensitive_image_exp,1,Federated States of Micronesia,2,2,1.0
2025-04-13,app_sensitive_image_exp,1,Saint Lucia,11,7,0.6363636363636364
2025-04-13,app_sensitive_image_exp,2,Panama,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Cook Islands,1,1,1.0
2025-04-13,app_sensitive_image_exp,1,Turkey,10352,7181,0.6936823802163833
2025-04-13,app_sensitive_image_exp,1,New Caledonia,9,6,0.6666666666666666
2025-04-13,app_sensitive_image_exp,1,Kyrgyzstan,121,89,0.7355371900826446
2025-04-13,app_sensitive_image_exp,1,Mauritania,5,2,0.4
2025-04-13,app_sensitive_image_exp,0,United States,7,2,0.2857142857142857
2025-04-13,app_sensitive_image_exp,2,France,2,0,0.0
2025-04-13,app_sensitive_image_exp,3,Bolivia,1,0,0.0
2025-04-13,app_sensitive_image_exp,1,Sweden,484,322,0.6652892561983471
2025-04-13,app_sensitive_image_exp,1,Algeria,529,362,0.6843100189035917
2025-04-13,app_sensitive_image_exp,1,Fiji,22,16,0.7272727272727273
2025-04-13,app_sensitive_image_exp,1,Bermuda,2,2,1.0
